sample_id,xi,E_true,alpha_true,u_true_disp_y_tip,u_true_disp_y_x0900,u_true_disp_y_x0800,u_true_disp_y_x0700,u_true_disp_y_x0600,u_true_disp_y_x0500,u_true_disp_y_x0400,u_true_disp_y_x0300,u_true_disp_y_x0200,u_true_disp_y_x0100,u_hat_disp_y_tip,u_hat_disp_y_x0900,u_hat_disp_y_x0800,u_hat_disp_y_x0700,u_hat_disp_y_x0600,u_hat_disp_y_x0500,u_hat_disp_y_x0400,u_hat_disp_y_x0300,u_hat_disp_y_x0200,u_hat_disp_y_x0100,status,valid,law_residual,law_residual_disp_y_tip,law_residual_disp_y_x0900,law_residual_disp_y_x0800,law_residual_disp_y_x0700,law_residual_disp_y_x0600,law_residual_disp_y_x0500,law_residual_disp_y_x0400,law_residual_disp_y_x0300,law_residual_disp_y_x0200,law_residual_disp_y_x0100
627,1.7417097926734186e+00,2.4293597561041302e+11,1.1741709792673418e+00,-1.6130940809530950e-06,-1.3727406152886579e-06,-1.1372504974221627e-06,-9.1138128556098426e-07,-6.9992722901961437e-07,-5.0757718619700288e-07,-3.3899023034945147e-07,-1.9890715176677754e-07,-9.1835104769563031e-08,-2.2593235755384268e-08,-1.6283786916781410e-06,-1.3420963004630663e-06,-1.1112072897918989e-06,-1.0085386144327092e-06,-7.6572893927675772e-07,-4.4430739042690645e-07,-3.1722172714483194e-07,-2.3906274175742492e-07,3.0751449714405266e-09,2.9866528694933895e-10,ok,1,-5.541123115904156e-13,-4.163336342344337e-13,-4.2643666375852263e-13,-4.4719783431901305e-13,-4.671818487622659e-13,-4.949374243778948e-13,-5.008216064084081e-13,-5.025979632478084e-13,-5.098144129078719e-13,-5.331290964250002e-13,-5.541123115904156e-13
628,4.1583841658886095e-02,2.0776036968392236e+11,1.0041583841658888e+00,-1.8862046929583072e-06,-1.6051573317051391e-06,-1.3297967245900410e-06,-1.0656859250788455e-06,-8.1843088986247457e-07,-5.9351434113372506e-07,-3.9638417306357936e-07,-2.3258383224859984e-07,-1.0738357275007498e-07,-2.6418463630937992e-08,-1.9044928040017251e-06,-1.5418215405175850e-06,-1.3057266335816929e-06,-1.0913311037161743e-06,-8.6015364485834086e-07,-6.2354838467810187e-07,-3.8930058488965297e-07,-2.2048699532606162e-07,-1.4610529087077678e-07,-8.2943506435014204e-08,ok,1,2.1043167208745217e-12,1.7386092565629951e-12,1.7605916724505732e-12,1.780353642288901e-12,1.8072210394848298e-12,1.835642748915234e-12,1.893152301590817e-12,1.9559909247846008e-12,2.012834343645409e-12,2.0514701049023643e-12,2.1043167208745217e-12
629,-2.8928601771370793e-01,2.0091467229350339e+11,9.7107139822862920e-01,-1.9504727048268603e-06,-1.6598493122891753e-06,-1.3751064367318528e-06,-1.1019966796520275e-06,-8.4631700759893585e-07,-6.1373695369649153e-07,-4.0989003636343230e-07,-2.4050858216941127e-07,-1.1104241675233380e-07,-2.7318610969391455e-08,-1.9349740915846156e-06,-1.6370686009295966e-06,-1.3286610725420785e-06,-1.0833862166662813e-06,-7.9155217813436158e-07,-6.2100129814190842e-07,-4.4351034061769570e-07,-2.4647505603815945e-07,-4.5063902026960279e-08,-6.0540846908254024e-08,ok,1,-8.006928453596629e-13,-4.4420023215252513e-13,-4.629630012686903e-13,-4.950484466803573e-13,-5.314637618880624e-13,-5.796474411567942e-13,-6.102895966364486e-13,-6.417089082333405e-13,-6.794564910705958e-13,-7.354117315117037e-13,-8.006928453596629e-13
630,1.2461661463563090e+00,2.3268317756811203e+11,1.1246166146356309e+00,-1.6841723944264708e-06,-1.4332281522049419e-06,-1.1873615531305270e-06,-9.5153978931702774e-07,-7.3076836071810559e-07,-5.2994273249610572e-07,-3.5392727223784807e-07,-2.0767166528912110e-07,-9.5881666245250572e-08,-2.3588769191625200e-08,-1.6799462759102850e-06,-1.4174222145668481e-06,-1.1961797463454568e-06,-9.3597844838307179e-07,-7.0188109723810683e-07,-5.2331557385532411e-07,-4.0203773169480296e-07,-1.6327073327416155e-07,-4.1349368522985015e-08,-6.8689867138797528e-08,ok,1,-9.563461134121098e-13,-6.096234628216735e-13,-6.339373470609644e-13,-6.675771047071066e-13,-7.033262861000367e-13,-7.531752999057062e-13,-7.870371021567735e-13,-8.171241461241152e-13,-8.5131901528257e-13,-9.005018952734645e-13,-9.563461134121098e-13
631,8.5576005937398669e-01,2.2460567562844778e+11,1.0855760059373987e+00,-1.7447403464333700e-06,-1.4847713874609839e-06,-1.2300626790976698e-06,-9.8576004876473213e-07,-7.5704900938954709e-07,-5.4900108192303442e-07,-3.6665557137737033e-07,-2.1514016880931672e-07,-9.9329862034876243e-08,-2.4437092941036345e-08,-1.7967114254402605e-06,-1.5126448298942106e-06,-1.1702678696666525e-06,-9.2330710212011313e-07,-7.4498855140276918e-07,-5.4053560231804057e-07,-3.9841013214268030e-07,-2.4008810510939948e-07,-1.3430404989860233e-07,1.4071801425717450e-08,ok,1,-3.05089287166993e-12,-2.5689450566801497e-12,-2.605360371887855e-12,-2.6547652964836743e-12,-2.706834756338594e-12,-2.769007245717603e-12,-2.8137492336099967e-12,-2.8561597531506777e-12,-2.904232410116947e-12,-2.9717339700141565e-12,-3.05089287166993e-12
632,1.5630593217211466e-01,2.1013396973664105e+11,1.0156305932172114e+00,-1.8648987824194723e-06,-1.5870260341646806e-06,-1.3147758044560756e-06,-1.0536483084472447e-06,-8.0918617989697609e-07,-5.8681021007985765e-07,-3.9190675565386063e-07,-2.2995664637564867e-07,-1.0617060535423357e-07,-2.6120049877213036e-08,-1.9179199408786216e-06,-1.6003558380250964e-06,-1.2896971660003399e-06,-1.0203633864263993e-06,-7.9988230141689397e-07,-5.8643525313006836e-07,-4.0293580149683262e-07,-2.2311864263438755e-07,-7.4701734139854554e-08,-9.0330553708803606e-09,ok,1,-2.8326230250286244e-12,-2.688960165642129e-12,-2.7243762801276716e-12,-2.7626789744772395e-12,-2.787992059438693e-12,-2.8100854976287337e-12,-2.8070878954622458e-12,-2.7990942896849447e-12,-2.798095088962782e-12,-2.815303545844472e-12,-2.8326230250286244e-12
633,-1.6230219514456692e+00,1.7331967582458911e+11,8.3769780485543310e-01,-2.2610161393589864e-06,-1.9241213038779308e-06,-1.5940432486407058e-06,-1.2774504724148769e-06,-9.8106290257737399e-07,-7.1145274383737590e-07,-4.7515045213749728e-07,-2.7880102325645139e-07,-1.2872197381137237e-07,-3.1668128527933392e-08,-2.2762157846660732e-06,-1.9571959926070536e-06,-1.6390594868110922e-06,-1.3012974174170199e-06,-9.6985871313449048e-07,-7.4372429863124804e-07,-4.3596345408700831e-07,-2.4368069693464009e-07,-6.1219154559379026e-08,-7.2916058125962919e-08,ok,1,-9.992007221626409e-14,-5.706546346573305e-14,-6.683542608243442e-14,-8.004708007547379e-14,-8.548717289613705e-14,-9.559020242022598e-14,-8.493206138382448e-14,-7.349676423018536e-14,-6.916689443414725e-14,-8.404388296412435e-14,-9.992007221626409e-14
634,1.4644356138380032e+00,2.3719917285030829e+11,1.1464435613838004e+00,-1.6521077185814200e-06,-1.4059411617136016e-06,-1.1647555755963518e-06,-9.3342358280563985e-07,-7.1685538442074542e-07,-5.1985324166356602e-07,-3.4718891024199863e-07,-2.0371783927240775e-07,-9.4056191277356554e-08,-2.3139666569935449e-08,-1.6856220179838359e-06,-1.4518810237214644e-06,-1.1784937615778128e-06,-9.2851511669481496e-07,-6.6544636135669897e-07,-5.2119373444778557e-07,-3.5443794817530142e-07,-1.7148872670308287e-07,-1.0740981554959275e-07,-7.2311872019653783e-09,ok,1,-2.3260282588921655e-12,-1.947220162890062e-12,-1.9884094371036554e-12,-2.0441426329398382e-12,-2.0982104942390833e-12,-2.1557200469146665e-12,-2.186584246999246e-12,-2.2102319974237616e-12,-2.2361001938975278e-12,-2.2781776465308212e-12,-2.3260282588921655e-12
635,-9.0173184225334227e-02,2.0503431681837784e+11,9.9098268157746661e-01,-1.9112829032119388e-06,-1.6264988505788084e-06,-1.3474771608533149e-06,-1.0798548515970374e-06,-8.2931241402045084e-07,-6.0140546636015333e-07,-4.0165433577171293e-07,-2.3567617226244388e-07,-1.0881130104757065e-07,-2.6769712775810144e-08,-1.9193003674974029e-06,-1.5831124236298645e-06,-1.3521933280938554e-06,-1.0334486081360403e-06,-8.0648198995261944e-07,-5.9998461851005981e-07,-4.2083019043694040e-07,-2.9815599498638616e-07,-7.8190323603153892e-08,5.5618870057652710e-09,ok,1,-3.817279825568676e-12,-3.011701998900662e-12,-3.0832003616865222e-12,-3.1752378504279477e-12,-3.2711611197555612e-12,-3.3776315078171137e-12,-3.4624525468984757e-12,-3.540057136319774e-12,-3.6156633242967473e-12,-3.706590590013548e-12,-3.817279825568676e-12
636,7.4127345531503119e-01,2.2223694779046799e+11,1.0741273455315030e+00,-1.7633367817746720e-06,-1.5005969257195005e-06,-1.2431733870173730e-06,-9.9626684024614109e-07,-7.6511806848043030e-07,-5.5485264782706874e-07,-3.7056359507833707e-07,-2.1743325513985989e-07,-1.0038857622158153e-07,-2.4697557381927849e-08,-1.7816717933715037e-06,-1.4557777701718945e-06,-1.2643512013704844e-06,-9.9740653953226690e-07,-7.1547363143926666e-07,-5.2205265534708969e-07,-4.2907480034066343e-07,-2.2645849732245645e-07,-1.0186977248272625e-07,-8.6937183289662975e-08,ok,1,1.1295409052536343e-12,9.79216707719388e-13,9.907630271754897e-13,9.954259638789154e-13,1.0051959264956167e-12,1.0109690862236675e-12,1.0402789740737717e-12,1.0744738432322265e-12,1.1033396418724806e-12,1.113553693699032e-12,1.1295409052536343e-12
637,-9.2625026570886809e-02,2.0498358820024835e+11,9.9073749734291128e-01,-1.9117559007991847e-06,-1.6269013708080243e-06,-1.3478106297738232e-06,-1.0801220902874721e-06,-8.2951764934747814e-07,-6.0155430007534889e-07,-4.0175373577785641e-07,-2.3573449657491055e-07,-1.0883822928670702e-07,-2.6776337650439491e-08,-1.8213533729040070e-06,-1.6101161571520459e-06,-1.3403101654181620e-06,-1.0790272111901573e-06,-9.2237607116901798e-07,-6.0209782476464848e-07,-4.5586421753958927e-07,-2.4661150255569661e-07,-7.6924659403379406e-08,-3.0118829603018632e-08,ok,1,2.752464922650688e-12,2.3707702467845593e-12,2.4007462684494385e-12,2.4273916210404423e-12,2.461586490198897e-12,2.495337270147502e-12,2.5548452242674102e-12,2.616351579831644e-12,2.6714186418530517e-12,2.7062796448262816e-12,2.752464922650688e-12
638,1.7193558769325334e+00,2.4247347309373413e+11,1.1719355876932533e+00,-1.6161709539115181e-06,-1.3753590295076484e-06,-1.1394197294240888e-06,-9.1311968660375792e-07,-7.0126229508261333e-07,-5.0854535695469494e-07,-3.3963683235816003e-07,-1.9928655433465393e-07,-9.2010274311037330e-08,-2.2636330895936862e-08,-1.6288254439871519e-06,-1.3459803604713398e-06,-1.1470723472019902e-06,-9.5574096750241957e-07,-6.5490980137211380e-07,-5.4641214678173781e-07,-3.2929163866358829e-07,-1.3877016601751398e-07,-2.4577916749463960e-08,-4.3276719008334954e-08,ok,1,6.510347816401918e-13,6.461498003318411e-13,6.479261571712414e-13,6.423750420481156e-13,6.397105067890152e-13,6.299405441723138e-13,6.3860028376439e-13,6.481482017761664e-13,6.510347816401918e-13,6.374900607397649e-13,6.237232952344129e-13
639,-2.1886286038701575e-01,2.0237172741859265e+11,9.7811371396129843e-01,-1.9364295067607845e-06,-1.6478985720431490e-06,-1.3652058152029179e-06,-1.0940624196122663e-06,-8.4022361427176038e-07,-6.0931811226388982e-07,-4.0693887126805644e-07,-2.3877694570629287e-07,-1.1024292304584524e-07,-2.7121919847396834e-08,-1.9182443163401726e-06,-1.6929960438471575e-06,-1.3859387427623136e-06,-1.1400737182097989e-06,-8.1943924329249137e-07,-6.0701844358058598e-07,-4.4945742571111161e-07,-2.2584282063268041e-07,-6.4456184900788316e-08,-3.9193692399480896e-08,ok,1,-1.2891909761947318e-12,-9.50794998288984e-13,-9.799938638366257e-13,-1.0195178035132813e-12,-1.0574874309554616e-12,-1.1041167979897182e-12,-1.131872373605347e-12,-1.1554091017274004e-12,-1.184385922670117e-12,-1.2329026688462363e-12,-1.2891909761947318e-12
640,-1.8590374682042035e-01,2.0305365147828549e+11,9.8140962531795795e-01,-1.9299263098961443e-06,-1.6423643613789093e-06,-1.3606209841280651e-06,-1.0903881813960467e-06,-8.3740185414330503e-07,-6.0727181229622152e-07,-4.0557223045703901e-07,-2.3797505052800067e-07,-1.0987268936114406e-07,-2.7030835104324620e-08,-2.0503594798778975e-06,-1.6374957237459481e-06,-1.3609859179247012e-06,-1.1314223259277864e-06,-8.6017701423539214e-07,-6.2503756284913945e-07,-4.6422696806279551e-07,-2.6213350429590131e-07,-1.2304953824804163e-07,-2.7984299457134265e-08,ok,1,1.376454505930269e-12,1.376454505930269e-12,1.376454505930269e-12,1.3673506771283428e-12,1.3586909375362666e-12,1.3382628338831637e-12,1.3369305662536135e-12,1.341149413747189e-12,1.341149413747189e-12,1.3218315331187114e-12,1.3027356970951587e-12
641,-3.6017118650379670e-01,1.9944805815123645e+11,9.6398288134962040e-01,-1.9648152403136500e-06,-1.6720547882259566e-06,-1.3852180946996595e-06,-1.1101000622038162e-06,-8.5254028449194351e-07,-6.1824998482788621e-07,-4.1290410694108830e-07,-2.4227712928419881e-07,-1.1185895204598119e-07,-2.7519494655845202e-08,-1.9598057396265566e-06,-1.6963684368018122e-06,-1.3682502379672217e-06,-1.0663055818218279e-06,-8.8444759921741391e-07,-5.1220023602932476e-07,-3.9216953768413746e-07,-1.6034545002754968e-07,-9.1040490785726771e-08,-4.8191890645853236e-08,ok,1,-3.959277350418233e-12,-3.504529999531769e-12,-3.559375016948252e-12,-3.624878175401136e-12,-3.6839420403111944e-12,-3.742339771406478e-12,-3.775868506750157e-12,-3.806732706834737e-12,-3.843259044344904e-12,-3.897659972551537e-12,-3.959277350418233e-12
642,7.6002612628434063e-01,2.2262494055282300e+11,1.0760026126284341e+00,-1.7602636224592217e-06,-1.4979816718050252e-06,-1.2410067731778502e-06,-9.9453053737278459e-07,-7.6378461378023559e-07,-5.5388564560656328e-07,-3.6991777348824868e-07,-2.1705431049327352e-07,-1.0021361810161177e-07,-2.4654514255208653e-08,-1.7877732779238781e-06,-1.5524446812683783e-06,-1.2401733102017162e-06,-9.5021031153295837e-07,-7.4058501042998547e-07,-5.2976302535369387e-07,-3.8652687598367254e-07,-1.9303796607637592e-07,-1.5609686020857444e-07,-3.8517045605625048e-08,ok,1,-1.6090462295892394e-12,-1.543098981926505e-12,-1.5556445021047693e-12,-1.5728529589864593e-12,-1.582067810090848e-12,-1.5957235532937375e-12,-1.5875079029115113e-12,-1.5787371410169726e-12,-1.5772938510849599e-12,-1.5936141295469497e-12,-1.6090462295892394e-12
643,4.6626041748949509e-01,2.1654692803785767e+11,1.0466260417489495e+00,-1.8096704850947243e-06,-1.5400268369411722e-06,-1.2758391984975292e-06,-1.0224448980514955e-06,-7.8522242628446558e-07,-5.6943203971436966e-07,-3.8030058001112998e-07,-2.2314656415699736e-07,-1.0302640159643134e-07,-2.5346514125920605e-08,-1.7913111638030032e-06,-1.5226689380652245e-06,-1.2189046567295622e-06,-1.0169404932243273e-06,-7.1186402767402845e-07,-5.7734542057631177e-07,-3.6249301169500242e-07,-2.4791228446251909e-07,-5.9531267743274920e-08,6.2022823823524480e-09,ok,1,5.258016244624741e-13,3.9901415505028126e-13,4.154454558147336e-13,4.2810199829546036e-13,4.440892098500626e-13,4.5274894944213884e-13,4.800604358479177e-13,5.058176100192213e-13,5.229150445984487e-13,5.224709553885987e-13,5.258016244624741e-13
644,5.3757331995884827e-01,2.1802239198994858e+11,1.0537573319958848e+00,-1.7974235615467748e-06,-1.5296047235844608e-06,-1.2672049718510587e-06,-1.0155255143283867e-06,-7.7990844282593575e-07,-5.6557841513802749e-07,-3.7772690034555573e-07,-2.2163642243015328e-07,-1.0232917164531698e-07,-2.5174981892131419e-08,-1.7685098028606016e-06,-1.4705340376482615e-06,-1.2679319092859155e-06,-1.0157252539115443e-06,-7.9460711375444320e-07,-5.0387358565611845e-07,-3.5798903972671372e-07,-2.1929429177667053e-07,-8.6590914762581741e-08,-3.8805220351015515e-09,ok,1,-1.3212764216063988e-12,-9.32698362987594e-13,-9.676703882632864e-13,-1.0165202013467933e-12,-1.0655920590352252e-12,-1.1209921879640206e-12,-1.1517453657461374e-12,-1.1782796960346786e-12,-1.2110312752611208e-12,-1.2619905120914154e-12,-1.3212764216063988e-12
645,1.0121114496386241e+00,2.2784058589302313e+11,1.1012111449638624e+00,-1.7199682961284748e-06,-1.4636904102390215e-06,-1.2125980892365100e-06,-9.7176409941540577e-07,-7.4630032911626934e-07,-5.4120629317611706e-07,-3.6144974789930682e-07,-2.1208558071823396e-07,-9.7919563738008222e-08,-2.4090131917946269e-08,-1.7060727562127911e-06,-1.4951540489302775e-06,-1.2091837252836658e-06,-9.0730109257938168e-07,-7.0909749105747099e-07,-5.6771144032836691e-07,-3.1139957680864927e-07,-2.4554254176664345e-07,-1.4070980343975549e-07,-1.1940774203027263e-08,ok,1,-1.510569447304988e-12,-1.4021006577991102e-12,-1.418198891656175e-12,-1.4381829060994278e-12,-1.4525047831170923e-12,-1.4723777752578826e-12,-1.4690471061840071e-12,-1.4626078126411812e-12,-1.4641621248756564e-12,-1.4866996522755471e-12,-1.510569447304988e-12
646,-6.7182143068236577e-01,1.9300001459918185e+11,9.3281785693176344e-01,-2.0304588324614788e-06,-1.7279173855405979e-06,-1.4314976072863245e-06,-1.1471880052489415e-06,-8.8102327137889270e-07,-6.3890543833671970e-07,-4.2669904716565435e-07,-2.5037149904239640e-07,-1.1559610924815265e-07,-2.8438908576432454e-08,-2.0537724302761775e-06,-1.7788374815960238e-06,-1.4281874832980022e-06,-1.0925315331135217e-06,-8.5976003725114537e-07,-6.2816899880401835e-07,-4.0983493517444524e-07,-2.8344510248090722e-07,-2.9559752295813083e-08,-4.9113891947231956e-08,ok,1,5.544453784978032e-13,5.544453784978032e-13,5.53335155473178e-13,5.444533712761768e-13,5.349054532644004e-13,5.18030063290098e-13,5.24469356832924e-13,5.373479439185758e-13,5.448974604860268e-13,5.333511410299252e-13,5.240252676230739e-13
647,-8.7868778976322492e-01,1.8871994962979889e+11,9.1213122102367761e-01,-2.0765085253447363e-06,-1.7671056043115429e-06,-1.4639631880333847e-06,-1.1732056001278813e-06,-9.0100439604967742e-07,-6.5339546332357116e-07,-4.3637634756773874e-07,-2.5604978734524824e-07,-1.1821776561683248e-07,-2.9083887427994467e-08,-2.1509338061006072e-06,-1.7335927392066049e-06,-1.4626206290843941e-06,-1.2388907746491270e-06,-9.1320611865887639e-07,-6.6593485062133980e-07,-4.4940527514502852e-07,-2.5934198573066115e-07,-1.1957996457261176e-07,-4.8725873382820430e-08,ok,1,3.000932835561798e-12,2.6048052603755423e-12,2.6350033266453465e-12,2.6640911698905256e-12,2.701394663517931e-12,2.736699755701011e-12,2.794209308376594e-12,2.8566038423605278e-12,2.9125590828016357e-12,2.949862576429041e-12,3.000932835561798e-12
648,-9.5999143420318234e-01,1.8703777722633615e+11,9.0400085657968177e-01,-2.0951841393766400e-06,-1.7829985235155402e-06,-1.4771297178707907e-06,-1.1837571267412154e-06,-9.0910781105434539e-07,-6.5927194364340660e-07,-4.4030101059719275e-07,-2.5835263702922525e-07,-1.1928098752774798e-07,-2.9345460857390953e-08,-2.0957476875021825e-06,-1.8256749151872181e-06,-1.4676910716196072e-06,-1.1693267993976694e-06,-8.9913965641136363e-07,-6.4376939681942818e-07,-4.8488151841158886e-07,-2.3751696934102850e-07,-1.1677015127465258e-07,-9.5465352308747845e-09,ok,1,2.8186342149183474e-12,2.539080057317733e-12,2.5635049638594865e-12,2.582822844487964e-12,2.608802063264193e-12,2.632338791386246e-12,2.6778579353958776e-12,2.724709347035059e-12,2.7626789744772395e-12,2.7846613903648176e-12,2.8186342149183474e-12
649,-2.0097614782633852e-01,2.0274180350147305e+11,9.7990238521736617e-01,-1.9328948324467926e-06,-1.6448905695653099e-06,-1.3627138278048888e-06,-1.0920653655916311e-06,-8.3868990658106241e-07,-6.0820588944729696e-07,-4.0619606272772198e-07,-2.3834109264082351e-07,-1.1004169040249914e-07,-2.7072412672944768e-08,-1.9665756307381285e-06,-1.6731822639425419e-06,-1.3550422924547267e-06,-1.0679732227967114e-06,-8.3076514662080404e-07,-6.0504097768612582e-07,-3.4670682965560059e-07,-2.1853324728216831e-07,-1.1041848897134811e-07,-5.6047917350809683e-08,ok,1,2.837063917127125e-12,2.6907365224815294e-12,2.7142732506035827e-12,2.7320368189975852e-12,2.751576744230988e-12,2.7604585284279892e-12,2.786659791809143e-12,2.814637412029697e-12,2.8352875602877248e-12,2.8341773372630996e-12,2.837063917127125e-12
650,-4.8426053734303010e-01,1.9688064948237271e+11,9.5157394626569702e-01,-1.9904372793327186e-06,-1.6938591045541407e-06,-1.4032819367060713e-06,-1.1245762462876295e-06,-8.6365777787605116e-07,-6.2631223155230936e-07,-4.1828855476218901e-07,-2.4543652765043682e-07,-1.1331764107448689e-07,-2.7878360747387074e-08,-1.9572413765979238e-06,-1.6867180224573760e-06,-1.4107974447859932e-06,-1.1128661262206766e-06,-8.4753953600348299e-07,-6.8820093032412628e-07,-3.5891884364284541e-07,-2.2432907800966027e-07,-5.3867787575745193e-08,-1.4647511944019328e-08,ok,1,2.9272140267266877e-12,2.722044811775959e-12,2.7542412794900883e-12,2.7833291227352674e-12,2.816635813474022e-12,2.837952095546825e-12,2.8705926524708048e-12,2.8992364065061338e-12,2.9201085993690867e-12,2.922107000813412e-12,2.9272140267266877e-12
651,1.2728126376262889e+00,2.3323449347248792e+11,1.1272812637626288e+00,-1.6801913750939992e-06,-1.4298403107934977e-06,-1.1845548871897777e-06,-9.4929055502866645e-07,-7.2904098234439061e-07,-5.2869006247830327e-07,-3.5309066470417943e-07,-2.0718077438203349e-07,-9.5655022720958928e-08,-2.3533010442401086e-08,-1.7089243799293638e-06,-1.4368432437693439e-06,-1.1623208947305562e-06,-1.0076135804008954e-06,-7.9437350828590846e-07,-5.1882705363368282e-07,-3.5201631600300784e-07,-1.9145830305422457e-07,-1.3598082236365631e-07,1.2262918055333217e-08,ok,1,-3.133715509306967e-12,-2.536526544361095e-12,-2.593369963221903e-12,-2.6649793483102258e-12,-2.7355895326763857e-12,-2.8124169659804465e-12,-2.8697044740511046e-12,-2.9224400677207996e-12,-2.9768409959274322e-12,-3.0482283364108298e-12,-3.133715509306967e-12
